PortCode,IR,num_week,mean,std
ZH838848,0.10538190752524869,65,0.0062026111758601106,0.05885840673717178
ZH794481,0.10549361747984183,74,0.003986774565933683,0.03779161868911636
ZH164086,0.10554008404742674,126,0.003663300724225763,0.03471004175607421
ZH173810,0.10560944289719916,125,0.004952466221317742,0.04689416102818098
ZH006262,0.1056280318976499,135,0.007393773694075004,0.06999821506888748
ZH263766,0.10567607747290773,117,0.006040734080701303,0.05716273943125842
ZH412154,0.10571413824552092,110,0.007778507491661935,0.07358057891553127
ZH258686,0.10590712893022963,117,0.003580513486627155,0.03380804977713969
ZH457201,0.10602619702432847,108,0.0057350052641857874,0.05409045523786776
ZH760172,0.10607354161962763,79,0.002038550136067673,0.01921827163438902
ZH883642,0.10612995694356414,30,0.00567220376755045,0.05344583123280368
ZH164739,0.10639762976219935,62,0.010301869059271006,0.096824234546351
ZH673139,0.10643186968766581,63,0.00700779519835586,0.0658430150566826
ZH207656,0.10648850716941698,121,0.005386356310099363,0.050581574042821216
ZH538996,0.10663772165934074,82,0.0036465415855571432,0.03419560666539926
ZH120924,0.10667716082698393,128,0.0061936239436007606,0.058059512416589236
ZH833750,0.10669063626727356,66,0.00961161752314367,0.0900886700034795
ZH396284,0.10673458775302035,111,0.003481717404531116,0.03262032934054773
ZH686584,0.1067649969739644,92,0.003681748558528523,0.034484603220907226
ZH350099,0.10678081078742799,113,0.005612264827419941,0.05255873959032263
ZH713094,0.10700506475859342,84,3.226910333923838e-05,0.0003015661306503429
ZH097465,0.10702936825085178,129,0.004429575697178948,0.04138654436226382
ZH695341,0.10707145005440666,90,0.006437595481976356,0.060124295306593814
ZH114593,0.10709928445291639,128,0.005506356691848261,0.051413571248172044
ZH570183,0.10710378712938542,102,0.004573978082382479,0.04270603500562441
ZH572534,0.1072894190046375,102,0.00668868883236585,0.06234248348457117
ZH872530,0.10729184122947531,28,0.006035393058655839,0.056252115626829136
ZH248586,0.10731434739777626,99,0.007008488740161929,0.06530803112638746
ZH204187,0.10738878120468169,121,0.0028357820989104035,0.026406688548829303
ZH655109,0.10740323588126749,97,0.002091651944836097,0.01947475723309104
ZH569266,0.10744550487901132,102,0.00625510578103357,0.05821654231209684
ZH289294,0.10747638074768368,116,0.0022151274907600354,0.020610365508682015
ZH565193,0.10749255625931152,103,0.0054791589019558065,0.05097244955955892
ZH038548,0.10751245312436573,132,0.005831363688525606,0.05423896040935963
ZH1006856,0.10765866448031103,9,0.006506832967653035,0.06043947320972968
ZH923396,0.1077169639616735,47,0.0082095217190141,0.07621382386840302
ZH672163,0.10772134770207303,95,0.004692716135900874,0.04356347405603955
ZH003694,0.10775208917400869,135,0.00553203376842328,0.05134038523828162
ZH150178,0.1078091663298768,127,0.005338470757385579,0.04951778164252575
ZH096510,0.10786358490715625,129,0.006930183353527962,0.06424951812507555
ZH202685,0.10811466242597885,121,0.00701326760943088,0.06486879255838719
ZH025605,0.1081210526511904,133,0.0014112082475701516,0.013052113468806617
ZH335968,0.10822682589839486,69,0.006123025769395379,0.05657586017669757
ZH233947,0.10832053370296525,43,0.005010585167094015,0.04625702067563624
ZH967644,0.10834524434057728,36,0.004695966627409473,0.04334261882919348
ZH239748,0.10851361810842912,118,0.004642614545125447,0.04278370425808167
ZH533351,0.10863750500908918,105,0.005643000323756685,0.051943390298631785
ZH601275,0.10867888887814524,100,0.0032343284397282723,0.029760411365216663
ZH810512,0.10870681622229723,71,0.0019211326263509209,0.01767260502250705
ZH841621,0.10880405987729297,64,0.0033515630019514964,0.030803657563250136
ZH743238,0.10885615826208704,81,0.006053481549050932,0.05560991353816009
ZH638328,0.10890266107431752,98,0.003545391064703013,0.03255559625199206
ZH505401,0.10906072310197197,106,0.006154275218334937,0.05642980390457047
ZH010462,0.10907204453961267,134,0.0025521555253228555,0.02339880522177217
ZH122169,0.10911054264739203,50,0.009913599050147744,0.09085830580263088
ZH962941,0.10916386711719013,24,0.005448853740395465,0.0499144440765
ZH134195,0.10918606899406208,128,0.0027759384451233344,0.025423925146295902
ZH867261,0.10920149910252261,59,0.004406248253625435,0.0403497048102671
ZH012287,0.1092622623024674,134,0.004639303551816762,0.04246025529815518
ZH679232,0.1093021126664482,93,0.004983143479483929,0.04559055042870708
ZH920520,0.10930254762031524,47,0.004855044004678766,0.044418397469963414
ZH294111,0.10945507689673485,116,0.006706012912835452,0.06126726235971882
ZH178843,0.10956788712017777,125,0.006916530759960383,0.06312552830715899
ZH395892,0.10957974088597904,111,0.004057411164684402,0.037027019154081214
ZH572966,0.10958931566706068,102,0.005050094763995121,0.046081999264760726
ZH676411,0.10963020161930384,94,0.005312387011139796,0.048457331398398
ZH272616,0.10967696629454078,117,0.0030440149956322098,0.027754369020906507
ZH472526,0.10968592867177582,107,0.005839582731495677,0.053239123761900625
ZH651966,0.1097046237355025,97,0.005292816171964977,0.04824606285260993
ZH368698,0.10985266813145489,112,0.007435845456273159,0.06768925673589535
ZH228329,0.10991265531403918,119,0.005906408865906918,0.05373729575571896
ZH901868,0.1099225674697048,51,0.0018669852914476996,0.016984549528123512
ZH182070,0.10996252931418732,125,0.007207959266390762,0.06554923128219454
ZH673183,0.1099930789566359,95,0.007637877628616556,0.06943962021126568
ZH399458,0.11008492276813621,111,0.007644922477767345,0.06944568143876781
ZH719142,0.11015427345486818,85,0.0010445040603687913,0.0094821928156672
ZH431425,0.11017313093404514,109,0.006747343351892321,0.061243093435654476
ZH237849,0.11017723176960392,118,0.005568165971044885,0.050538263501561764
ZH694487,0.1102549016108122,90,0.004521877300829605,0.04101293670181975
ZH086195,0.11025520873639447,130,0.00722355737690895,0.06551669948019884
ZH262139,0.11026617560335847,117,0.00576487133563974,0.05228141181187529
ZH669734,0.11027782926342189,95,0.003648774228386351,0.03308710601902113
ZH020727,0.11029408011661156,133,0.005928051614393315,0.053747686259550044
ZH767484,0.11036421863538169,78,0.004810112431126765,0.04358398483314854
ZH469469,0.11039114396559398,108,0.003787572459950366,0.03431047386492211
ZH680422,0.11042122820524371,93,0.004560035498697276,0.04129672865276758
ZH369434,0.11052775857636293,112,0.00795480896294907,0.071971141597458
ZH746122,0.11068205535526493,81,0.0003431218481581087,0.0031000675498549734
ZH680912,0.1107977955353614,93,0.005234151893361944,0.04724057792008552
ZH125292,0.11096590916375076,128,0.007209071371831505,0.06496654176187737
ZH830169,0.11108074177458378,67,0.0043191619878724845,0.0388830855724511
ZH616337,0.11109422363529065,99,0.0017592548563553842,0.01583570053228701
ZH822348,0.11116360833539912,69,0.004703479220273489,0.04231132193984122
ZH673810,0.11123164620059872,95,0.004814460131006057,0.04328318689380453
ZH025103,0.11126652436146484,133,0.005096069886658042,0.04580056684526918
ZH569705,0.1114537651230597,102,0.0033431374880193497,0.029995733964914364
ZH682637,0.11172444233758975,93,0.0070970289382581144,0.06352261680406092
ZH756417,0.11173559771584561,80,0.0012639778863099509,0.011312221996828338
ZH939042,0.11179342282294218,43,0.006936677667359617,0.06204906775549658
ZH161036,0.11192023169724041,126,0.006631662433088108,0.05925347305416294
ZH279714,0.11195393175347464,116,0.004961091095150205,0.04431368347182886
ZH941984,0.11198897366426737,42,0.005723302603895518,0.05110594745741177
ZH682464,0.11206129977270765,93,0.00667085112427381,0.059528589600550796
ZH222792,0.11206809790618948,120,0.007279512877978254,0.06495615624771132
ZH079328,0.11206830776817493,131,0.0011305595762165835,0.010088129273400512
ZH629624,0.11209697277558807,98,0.008156406011333705,0.07276205422301972
ZH123117,0.11215979590626013,128,0.006320079826448424,0.05634888843530494
ZH624629,0.11217624023949493,99,0.004310069231329159,0.03842230067728435
ZH534177,0.11239104213032193,105,0.007650743617238289,0.06807253916523831
ZH009321,0.11258274961719358,134,0.0051103120359046956,0.04539160797973841
ZH146879,0.1126507260120904,127,0.006793821567457776,0.06030872421300347
ZH586827,0.11271519919706025,101,0.006119169840093792,0.054288772798029065
ZH247304,0.11275631061950557,118,0.0046715500666633355,0.041430497690079705
ZH662692,0.11285777967333119,96,0.0048734043224923475,0.043181819956041145
ZH087147,0.11285911572690867,130,0.005807325191364971,0.05145641230627104
ZH696771,0.11290619873843181,89,0.004440538021513226,0.039329444008654985
ZH626183,0.11304564808158311,99,0.0014282214821099864,0.012634024452487224
ZH848807,0.11316690510627544,63,0.007629027163541029,0.06741394187970928
ZH222860,0.11319049685357335,85,0.004280617737817041,0.03781781913506907
ZH705574,0.11327984988872385,87,0.004659775623156807,0.04113507943146253
ZH572299,0.11337037573911746,102,0.00523812299696911,0.04620363091168394
ZH011149,0.11344233720713852,134,0.006897540737846865,0.06080217410588423
ZH894151,0.11355740912286301,53,0.007828501833445183,0.06893871473392955
ZH238512,0.11374483246012684,118,0.005907272046894735,0.051934421275494205
ZH686132,0.11374897155417746,92,0.005227382593340021,0.0459554273055583
ZH112408,0.11389022241962518,50,0.009175280102500722,0.08056249173607434
ZH176848,0.11397235263799489,125,0.0026865922123947,0.02357231512916118
ZH187490,0.11398441021716542,124,0.005441404215941647,0.04773814423897595
ZH160489,0.1141253708482929,126,0.007418765618764703,0.06500540207336092
ZH557419,0.11416235889725189,103,0.005370415569854118,0.04704191137717805
ZH698540,0.11419123835233035,89,0.0031804964356547914,0.02785236837384631
ZH168296,0.11424375950328855,125,0.005535088908542068,0.048449814087068256
ZH020911,0.11425143676516743,134,0.006944702269441647,0.06078437581240924
ZH005229,0.11426671442634322,135,0.004906427723085063,0.042938381030004726
ZH576126,0.11428501753179497,102,0.0038059365871584575,0.03330214816740625
ZH293083,0.11438824129212179,56,0.008236789142276784,0.07200730642620758
ZH174227,0.11441792246747118,125,0.006142173156206937,0.05368191471885138
ZH209144,0.11441792689230468,121,0.007825099252063842,0.0683905002004553
ZH218102,0.11447966735081924,120,0.004890547840070629,0.04271979429398325
ZH419625,0.11451846494883597,110,0.006640540697242518,0.057986637353280523
ZH765560,0.11473096987020472,78,0.005111391379993069,0.04455110408092595
ZH296216,0.11479702891889043,116,0.010131312430391302,0.08825413449985328
ZH361668,0.11491378988713646,112,0.006060079606016683,0.05273587801750026
ZH173339,0.11492246319408239,125,0.004595777017545744,0.0399902411575041
ZH573797,0.11492835359490161,102,0.0068306813179336776,0.05943425711996536
ZH099588,0.11497871146558214,128,0.005413157578284154,0.047079650739559165
ZH252076,0.11514911111523624,118,0.0065361767269753335,0.05676271977848106
ZH563644,0.11523341704847287,103,0.007835493313618769,0.06799671062711586
ZH117675,0.11526953481856358,128,0.0044850743470201656,0.038909451262033434
ZH007623,0.11548170505812883,115,0.008119739124076297,0.07031190888625301
ZH744518,0.11560742268024282,81,0.005819571950188064,0.050339085633665126
ZH419371,0.11571085637269342,76,0.004935625372792378,0.042654816734699535
ZH475742,0.11579833717485298,107,0.008099252324163026,0.06994273425475299
ZH719535,0.11586761428831174,85,0.007504831491177406,0.0647707432078755
ZH899366,0.11587774918780022,52,0.004225230695881871,0.0364628302283827
ZH088103,0.1159502643784679,70,0.006516432214620333,0.0562002359334891
ZH060559,0.11595824445246647,132,0.005163220127658994,0.04452654618943889
ZH936535,0.1159623600546204,43,5.0430696607619744e-06,4.348884981632485e-05
ZH182818,0.11601591216879174,124,0.0063405087140458545,0.05465206104504904
ZH478278,0.11612207580408093,107,0.0082351068363246,0.07091766814622505
ZH682350,0.11634399694663951,93,0.005194320928646841,0.04464623070349892
ZH087832,0.11634726590720118,130,0.005842831695833825,0.050218899862194265
ZH675973,0.11643071883556098,94,0.0067688402171872525,0.05813620567564401
ZH006977,0.11663001904562255,135,0.004983007729059687,0.04272491567638746
ZH282942,0.11667460731392656,116,0.0051061187610149635,0.04376375355844446
ZH392992,0.11685895101672326,111,0.00472467304794793,0.04043056185975689
ZH224365,0.11691920952542602,119,0.006344165496933307,0.05426110493463149
ZH800787,0.11696037403389233,73,0.001017066332877086,0.008695819770398173
ZH010741,0.1170478393678527,134,0.005615222758485072,0.047973741239578135
ZH104545,0.11709250185477645,128,0.006262886944764809,0.053486660935235054
ZH401621,0.11721491790371094,84,0.00690584359536225,0.0589160809807095
ZH658564,0.11723684662215915,96,0.007481155740191905,0.0638123248427417
ZH141971,0.11725337183653993,127,0.010167674318374332,0.08671541090134993
ZH018955,0.1172617896691512,134,0.004296560952980162,0.03664075881071501
ZH960433,0.1172650447909605,37,0.006905137441310596,0.05888487446212007
ZH283340,0.11743209864655131,116,0.0015454798738384749,0.013160625515942458
ZH016890,0.11753534896088336,134,0.002128719853540061,0.018111316062442755
ZH781297,0.11764041171489453,76,0.007677716165353723,0.06526427486466917
ZH766590,0.11764242729969068,60,0.0016461238659074,0.013992603720373323
ZH170486,0.11788409814415185,125,0.0019092632251865606,0.0161961049475211
ZH945974,0.11813272370869955,41,0.008310308990907976,0.07034722242924114
ZH221534,0.11821378440642272,120,0.003831901438218645,0.03241501367593856
ZH660743,0.1182224037564495,96,0.003845340248592833,0.032526324337937125
ZH641198,0.11831366020228755,98,0.006655390908601629,0.05625209208490829
ZH115165,0.11840829029793079,128,0.0056028426367333425,0.04731799287563274
ZH689874,0.11850756745216645,91,0.004553958094161725,0.03842757211264042
ZH001907,0.1186082394978375,136,0.0030768646133942056,0.025941406991799282
ZH635742,0.11861518939013783,98,0.007157213978513535,0.060339776172954586
ZH083120,0.11866242242219448,130,1.7757879331737438e-06,1.4965040296039014e-05
ZH076342,0.11866705696879677,131,0.006543221102452313,0.05513932231565192
ZH299859,0.11868412451851937,115,0.0068638620179473295,0.057833025653538844
ZH001794,0.11893213206177344,62,0.009810981963835574,0.0824922734819867
ZH146015,0.11896296455776535,127,0.00595739927306232,0.05007776407731971
ZH132425,0.11896887182149898,128,0.007752603045088829,0.06516497068847422
ZH325483,0.11902921010058916,114,0.005741294511911064,0.04823433262355697
ZH773991,0.11914996583143447,65,0.003655165717456939,0.030677018595439857
ZH419298,0.11928827488152417,110,0.006422210744639143,0.05383773678525918
ZH006803,0.11945932239813775,135,0.005960246686823165,0.049893524985506525
ZH006102,0.11946531481325146,135,0.0067505322629755685,0.05650621080711185
ZH539987,0.1194872161362266,105,0.008203355219985485,0.06865466855159545
ZH831796,0.11955767128791062,66,0.004894809683170909,0.04094099216254859
ZH148815,0.11967780480170624,127,0.00354647110381757,0.029633490601650873
ZH238791,0.11971356277403528,118,0.0059771954629473205,0.049929141898729934
ZH707246,0.11990497938572689,87,0.007193046554712326,0.05998955666030133
ZH281592,0.11992905610214136,116,0.004984933386222417,0.041565685149534085
ZH750774,0.12000903915382025,80,0.007700577540768286,0.06416664607153597
ZH006182,0.1200196955492813,135,0.0016161694055968176,0.013465868232711873
ZH110676,0.12007129003858606,128,0.007713232023571245,0.06423877032629968
ZH212131,0.12012652252085605,120,0.005721538695389786,0.047629270999636465
ZH687514,0.12014967596171457,83,0.0025262724958308807,0.021026045019346302
ZH264441,0.12024407659286049,117,0.00614324556361402,0.05108979783191064
ZH325555,0.12036516663207658,114,0.005895558984511229,0.04898060750858545
ZH143194,0.12038331999597708,127,0.007602090694721066,0.06314903671850144
ZH493921,0.12042854574646651,107,0.005282976946463198,0.04386814532814538
ZH432173,0.12042963226418152,109,0.0026211830505682996,0.02176526658171901
ZH468381,0.12053399643137831,108,0.006391789405714755,0.053028934532621176
ZH981327,0.12058537974248229,32,0.0034073246046282682,0.02825653169484415
ZH715457,0.12062787249654892,86,0.0026915579636180176,0.0223129025482483
ZH640501,0.1206858761379092,98,0.0033229120881739472,0.02753356229006297
ZH689858,0.12072220288494473,91,0.0025335909112408667,0.020986950624613154
ZH542825,0.12073326062125994,104,0.005478239693936648,0.04537473489697158
ZH725459,0.12074870182651001,84,0.006295816841077467,0.052139830456506324
ZH883277,0.12079630186414231,56,0.0077999026110809975,0.06457070697291234
ZH003689,0.12080731503156338,135,0.005515388537650474,0.04565442528218979
ZH220754,0.12084557578302116,120,0.0022315765503279914,0.018466348775025065
ZH087953,0.12086028033573125,130,0.006745668207455014,0.05581377263660639
ZH526063,0.12099307132412354,105,0.0061327223084781946,0.050686557844700775
ZH439892,0.12109871225879319,109,0.003951373617271464,0.03262936115148118
ZH951608,0.12115502126748588,40,0.0036970242797976097,0.030514825065610155
ZH394419,0.12118645954609439,111,0.004994194572349442,0.04121082991495311
ZH061492,0.12128818196965369,68,0.010369214396755215,0.08549237220283831
ZH026441,0.12142456647421616,133,0.0033409375845912647,0.02751451112078456
ZH025492,0.12151717666109944,133,0.00551362371137472,0.04537320453676869
ZH169636,0.12155318037573182,90,0.004235080973619695,0.034841383504147554
ZH001369,0.12167746083369908,137,0.0027431633890319324,0.022544548269141738
ZH101155,0.12189918945846531,128,0.007889542622275857,0.06472186285507714
ZH087802,0.12191125909483086,130,0.006174170448300428,0.05064479272991298
ZH953660,0.12200411594415167,39,0.0038171905502995805,0.03128739158314076
ZH810942,0.12212430249342664,71,0.0023268164399725235,0.01905285346540886
ZH012890,0.12229099579782937,134,0.006594987647131893,0.053928644575228425
ZH068467,0.12230297604277145,132,0.008060620303015834,0.06590698414564251
ZH006663,0.12232674693960674,135,0.005865016095158427,0.0479454922319974
ZH677868,0.12241637616079258,50,0.001643830344163215,0.013428189885347216
ZH689454,0.12248333992430331,91,0.00632163573233695,0.05161220894403944
ZH639178,0.12250338018867561,98,0.004181774092686429,0.034135989441644796
ZH001976,0.12256145774616206,59,0.006920362879263845,0.05646443022566409
ZH827761,0.12272974565207996,67,0.006614180028941184,0.05389223283890258
ZH945859,0.12276747294528838,41,0.005580806286623118,0.0454583461949259
ZH128411,0.12277545734129706,113,0.008003457523448592,0.06518776388020449
ZH867977,0.12288532352942923,59,0.0074271040872617485,0.0604393093816697
ZH010695,0.1229879793180389,134,0.00101831484104563,0.00827979162428821
ZH682247,0.12303765788065461,93,0.005709017478200128,0.04640057017127083
ZH240127,0.1231601864843617,118,5.62623468724641e-06,4.568225209662867e-05
ZH711720,0.12327570544748258,86,0.00790079702967207,0.06409046292611106
ZH706331,0.12330616428532368,87,0.00554954948926976,0.04500626162069569
ZH761707,0.12343784278222321,79,0.006624864324781322,0.0536696378959678
ZH987117,0.12358003900635066,31,0.0012568520237987964,0.010170348171958483
ZH076335,0.12358126475775102,131,0.005353463670159296,0.0433193792008309
ZH017413,0.12360372566311319,134,0.00762632792160175,0.06169982240169367
ZH454930,0.12379988547136056,108,0.007706284791234387,0.062247915350593215
ZH037212,0.12382065438842028,133,0.008650859742368459,0.06986604767271758
ZH235798,0.12406699337765696,119,0.007067165899885562,0.05696249830422889
ZH228678,0.12423680824391217,119,0.0022837138065581854,0.018381942025382736
ZH211508,0.12426430452172267,120,0.007062409595865424,0.05683377558058793
ZH470136,0.12445171680276139,108,0.005541628808167317,0.04452834360613944
ZH536095,0.12449158471729428,105,0.006116549132255993,0.04913222966954719
ZH717955,0.12462532136686086,85,0.0037291630356218832,0.02992299634393164
ZH266050,0.12467066187789033,117,0.005734201827991733,0.04599479734541028
ZH444845,0.12469501764026827,109,0.0023355111256940344,0.018729787042748837
ZH821497,0.12474022148855353,69,0.0033644626744103404,0.026971754853899084
ZH933387,0.1247519866414836,44,0.0029717488502789724,0.023821254717323926
ZH390504,0.12483266659582416,111,0.00420486061163587,0.03368397652875685
ZH098413,0.12484266014185542,129,0.006439347025764785,0.0515797005482575
ZH201028,0.1250179352988226,122,0.005870497901918497,0.04695724567748308
ZH120776,0.1250317024677134,128,0.00812138366325916,0.06495459553833016
ZH679527,0.1251195632392963,93,0.0057673701154196755,0.04609487090671299
ZH156943,0.12513607732134163,126,0.004686450764625724,0.03745083644096667
ZH841837,0.12514102370577593,64,0.0061800613871911166,0.049384775704898395
ZH433021,0.12517245401217686,109,0.005295491398812853,0.042305565075026044
ZH229619,0.12522131254485894,119,0.008890817064226352,0.07100082951966608
ZH194704,0.1253150612755794,123,0.0015011874193273668,0.011979305632114858
ZH146183,0.12534132477958743,127,0.007479681678167033,0.05967450632359315
ZH939085,0.12536757020248346,43,0.003493619766317243,0.02786701346029626
ZH200005,0.1254704308695963,122,0.0032089674516733537,0.025575487622326667
ZH193547,0.12550939261249952,123,0.006450625735221972,0.05139556172610743
ZH937372,0.12570287027719532,43,0.0035243823788635785,0.028037405757654867
ZH101823,0.1257581416847152,128,0.007414542250366642,0.05895874534275036
ZH660249,0.1260796568193633,96,0.005194073197987718,0.041196758692239814
ZH695171,0.126081944026527,90,0.0024842096638998277,0.01970313579061854
ZH459474,0.12609698527083835,108,0.0052069564001653796,0.04129326636145646
ZH179231,0.12613013371693246,125,0.009212062997937105,0.07303617879777465
ZH279283,0.12627939394751792,116,0.011358761319652967,0.08994944435965302
ZH574415,0.12629073588596434,102,0.00825230825825554,0.06534373404639161
ZH885979,0.1264493733914249,25,0.004267619168872585,0.03374962686182825
ZH632761,0.12662591154288833,98,0.0033299234288431544,0.02629733036682074
ZH138660,0.12662740517412566,51,0.006835805049547539,0.05398361468552251
ZH487550,0.1266549588585801,107,0.006235172012677527,0.04922959249972653
ZH374224,0.12666776712823316,112,0.006169224293269419,0.048703979182201526
ZH723743,0.12680901457993027,84,0.006817532970681224,0.053762210780243826
ZH409565,0.12685760716748026,110,0.00847082053544108,0.06677424180213105
ZH010687,0.12690920666114736,134,0.007695335376209476,0.06063654149817774
ZH887241,0.12700649185954682,55,0.003595851797350817,0.028312346437592936
ZH052211,0.12704724543493587,132,0.007526732810107865,0.05924357339933432
ZH635726,0.12715291580912527,98,0.003072681470024576,0.024165245841763557
ZH779548,0.12725163379891014,76,0.00807325969667945,0.06344326949418384
ZH182635,0.12726960614998215,124,0.006433522672054067,0.05055034636056324
ZH003638,0.12729258715253536,61,0.008155447268881365,0.0640685168815734
ZH888128,0.1273148532188488,54,0.005690540649915211,0.044696596713137735
ZH094454,0.1273292746636689,129,0.0037909444063093743,0.029772763697294913
ZH859237,0.12736399465461817,61,0.00040159852106094464,0.0031531558204497853
ZH113644,0.127528116622549,128,0.005170693333595505,0.04054551631856566
ZH630389,0.12780805014846194,98,0.009771544929531854,0.07645484707873423
ZH603689,0.12785877309002897,100,0.006194511758181871,0.048448077581818655
ZH941530,0.1279547521510811,42,0.0063252018070521195,0.049433113664928294
ZH743253,0.1281398362564472,81,0.00594416610466617,0.046388120028264014
ZH935585,0.12824530316528707,33,0.010399939713686553,0.08109411773375236
ZH539997,0.12838115821501056,87,0.0052075480380091585,0.0405631800679633
ZH671690,0.1284932801427828,95,0.009383110536974836,0.07302413423136406
ZH060561,0.1285146644163615,132,0.005094458876389801,0.03964107053094568
ZH719018,0.1285844679355466,85,0.00321640566006524,0.025013951620326914
ZH677097,0.1285856483844747,94,0.007771804501302286,0.060440683691731854
ZH334367,0.12866298598263595,114,0.002108310880430223,0.016386304610673
ZH521129,0.12880375113342749,106,0.010583797084494575,0.08216994451916891
ZH117187,0.12881086355812812,128,0.008057983097374103,0.0625567042622752
ZH276725,0.12884794676233716,117,0.007120574417620349,0.05526339065964631
ZH516388,0.12888126362254373,106,0.007244419653504302,0.05621002968066118
ZH104574,0.12892963041378266,56,0.007468248838685763,0.05792499997647865
ZH372857,0.12899218089744882,112,0.00997202678260997,0.07730721903630668
ZH953708,0.12905369753544824,6,0.01362650665573018,0.1055878825322868
ZH003733,0.12912872874906972,135,0.006133333695229607,0.04749782449379061
ZH021628,0.12920288796547533,133,0.006765294425955453,0.052361789527206444
ZH697867,0.12921456999078285,89,0.005373198742818303,0.0415835361538686
ZH004176,0.1292547686915283,135,0.005617280686675956,0.043458982160123026
ZH230632,0.12939275670632094,119,0.007443954745304019,0.05752991848067161
ZH068844,0.1295091028619082,132,0.006042382338454593,0.04665604351299855
ZH789205,0.12951207027185682,75,0.006834524545878843,0.052771332676040124
ZH175798,0.12952384046284102,125,0.006839379715105308,0.05280402195198537
ZH953249,0.12957826171783163,39,0.009280923611446177,0.07162407867190121
ZH264406,0.12959286125782338,117,0.0040312593563420806,0.031107109737487315
ZH025874,0.12962182769850164,133,0.002778046526591254,0.021431934543099846
ZH067534,0.12995036114350764,132,0.00490430204539008,0.0377398108187951
ZH679918,0.12996021580859785,93,0.004038300275759063,0.03107335772438675
ZH117945,0.1300334984059966,128,0.005969399832148135,0.0459066310244934
ZH085143,0.1301166908504833,130,0.010952441653619513,0.08417399475832758
ZH858372,0.13044629317135586,61,0.003921854402819792,0.030064897265175604
ZH968622,0.13053842715334366,35,0.017245037038596644,0.13210697734498422
ZH135819,0.13055184167762693,63,0.0075545353304911946,0.057866172038734544
ZH954343,0.13071205553626963,39,0.007367335381389275,0.056363090238030926
ZH109054,0.13092457796837942,128,0.004472967907729781,0.03416446306063389
ZH829511,0.13097982867673605,67,0.004484076320718252,0.034234861703668504
ZH297653,0.13098829744607957,116,0.0068361431294139945,0.05218896086673732
ZH816975,0.13099162035538683,70,0.009128942874991261,0.0696910447418238
ZH001921,0.13099747932628145,62,0.01085030364164828,0.08282833912111338
ZH877935,0.13100034884566417,57,0.007228381417650394,0.05517833716737953
ZH871494,0.13100847940297597,58,0.00020238465989956653,0.001544821074344667
ZH016974,0.13105836686524297,134,0.003552738601003298,0.02710806403269392
ZH001813,0.13108642157897973,136,0.008469773127868,0.06461213164450409
ZH866781,0.13111410960142367,59,0.006861218690839835,0.052330132216108445
ZH795040,0.13116519341601052,74,0.005470925045452783,0.04171018928856305
ZH178348,0.13123502203313023,125,0.0077189626129883955,0.058817855884839544
ZH684210,0.13155720009141078,93,0.008104673372889535,0.06160569978122147
ZH975588,0.13165161399250588,33,0.003072190947618714,0.023335763645051816
ZH148452,0.13165884344722126,127,0.008352532238275612,0.06344072315676944
ZH128654,0.1319447104383152,128,0.0026715745184971895,0.020247681848118978
ZH843391,0.13198177980154085,64,0.005724900766359854,0.0433764476806443
ZH002837,0.13223067940841707,135,0.007991727430160337,0.06043777031105255
ZH352163,0.13226292846585655,113,0.008433790482516183,0.06376533908889936
ZH673224,0.13235012360314324,95,0.010086761894866556,0.0762127123138327
ZH114995,0.132561550544555,128,0.009197668986291574,0.06938413852665493
ZH527522,0.13260395201055222,105,0.006321262382251974,0.04767024124400868
ZH001339,0.13264823087755828,137,0.008428714037127383,0.06354185036140857
ZH439165,0.13269994891601217,109,0.005814235415243805,0.04381490319128701
ZH142508,0.13287673892039403,127,0.004191570396108378,0.031544801822834714
ZH437516,0.1329103547978247,109,0.002226162657987024,0.016749354565890145
ZH816786,0.13291992363873958,70,0.005550549847107855,0.04175859942707749
ZH476683,0.1334126702591036,107,0.00668203253400848,0.05008544181771612
ZH813616,0.1334763208021474,70,0.009562361421840084,0.07164088255035451
ZH076215,0.13350870311839,131,0.008311126220949594,0.062251568825289476
ZH614862,0.13362896780447003,99,0.005312434840204819,0.039755113935910476
ZH462906,0.1337079022692979,108,0.005467512847715223,0.040891471296163454
ZH672243,0.13376448556906947,95,0.003662348665149002,0.027379080849213474
ZH119968,0.13392671842903944,128,0.005692368613347334,0.04250360704808438
ZH205145,0.13393936487840324,121,0.008924402036298245,0.06663016540656481
ZH561951,0.1340421622654927,103,0.00404790476285294,0.030198742652594594
ZH873040,0.13405253388147842,31,0.008234039512465974,0.061423975168914305
ZH874869,0.13426211588285566,57,0.007390954467547454,0.05504869649154119
ZH871817,0.13437133941945528,58,0.008869094609635707,0.0660043625966236
ZH032114,0.134372469150314,133,0.008224890337968341,0.06120963907247753
ZH284577,0.13442613177113927,116,0.007740257318627763,0.05758000484463516
ZH212610,0.1344551198581388,59,0.011449228618136926,0.08515279024121063
ZH715707,0.13453085140563842,85,0.010780382937336212,0.0801331651788267
ZH571321,0.13478966687239488,102,0.007071931220081624,0.05246641960156047
ZH010311,0.13492098594100013,134,0.006239425253166822,0.04624503156162284
ZH895959,0.13518926253828406,53,0.00023041280775991033,0.0017043721034772272
ZH228042,0.13520344469592302,119,0.0035194526700002868,0.026030791433721612
ZH524132,0.13551284344586415,105,0.007169120882538443,0.05290362669869315
